ncessch_school_id,unemployment_rate,pct_adults_college,pct_children_married_couple,median_household_income,act_avg,frl_pct,statename,st,sch_name,sch_type_text,level,ncessch,state_fips,state_abbrev,state_name,census_region,census_division,log_median_income,act_composite_2016,percent_taking_2016,frl_x_unemployment,high_participation,income_quartile,frl_pct_z,median_household_income_z,unemployment_rate_z
130129000525,0.0464028776978417,0.816651362105908,0.643627450980392,64418.0,20.7142857142857,0.332854061826024,,,,,,130129000525,13,GA,Georgia,South,South Atlantic,11.073148376144319,21.1,60,0.015445386322142833,1,Q4_High,-0.3714112091602571,0.5110855035548028,-0.8874020677424184
130129000529,0.123903926801372,0.782378854625551,0.507766990291262,45969.0,23.6935286935287,0.379764705882353,,,,,,130129000529,13,GA,Georgia,South,South Atlantic,10.735722535246286,21.1,60,0.04705433831939163,1,Q2_Medium_Low,-0.1750852523309488,-0.25045005543112214,0.42705528411470617
130129000533,0.101553166069295,0.825563325563326,0.775647171620326,72707.0,18.9316239316239,0.512571680635201,,,,,,130129000533,13,GA,Georgia,South,South Atlantic,11.194192944993691,21.1,60,0.0520532770059642,1,Q4_High,0.38072584164274276,0.8532378287992242,0.04797497354198298
130129000537,0.140058765915769,0.449564134495641,0.581501831501832,36157.0,20.006105006105,0.53968253968254,,,,,,130129000537,13,GA,Georgia,South,South Atlantic,10.49562584646259,21.1,60,0.07558727049422458,1,Q1_Low,0.49418762521028775,-0.6554685878594323,0.7010496014512555
130129000545,0.109604519774011,0.73704617553754,0.875961538461538,66563.0,20.8608058608059,0.332392776523702,,,,,,130129000545,13,GA,Georgia,South,South Atlantic,11.105904146594758,21.1,60,0.03643175064723052,1,Q4_High,-0.37334173644615226,0.5996265504421575,0.18453004204729398
130129000559,0.114307931570762,0.522645812968394,0.440666204024983,43619.0,17.5885225885226,0.682495344506518,,,,,,130129000559,13,GA,Georgia,South,South Atlantic,10.683248114229192,21.1,60,0.0780146311372147,1,Q2_Medium_Low,1.091874165622687,-0.3474530671725132,0.2643023068948578
130129000574,0.0573847601128881,0.706443224501589,0.681750741839763,74327.0,17.979242979243,0.663163163163163,,,,,,130129000574,13,GA,Georgia,South,South Atlantic,11.216229556350545,21.1,60,0.03805545903382218,1,Q4_High,1.010966962658804,0.9201079900847788,-0.7011437364725431
130129001881,0.0845624385447394,0.876110331930809,0.903326403326403,129653.0,24.2796092796093,0.0958230958230958,,,,,,130129001881,13,GA,Georgia,South,South Atlantic,11.772616929920082,21.1,60,0.008103034651707213,1,Q4_High,-1.363410618565547,3.2038478316184817,-0.24019643789554282
130129001994,0.0461121157323689,0.865908167411621,0.849777777777778,99688.0,24.035409035409,0.0733041575492341,,,,,,130129001994,13,GA,Georgia,South,South Atlantic,11.509800587622703,21.1,60,0.0033802097965740857,1,Q4_High,-1.4576547329308784,1.9669562372224036,-0.8923335390912204
130129002153,0.0483615221987315,0.819920690459529,0.85219707057257,97188.0,22.6190476190476,0.0663942798774259,,,,,,130129002153,13,GA,Georgia,South,South Atlantic,11.484402526036991,21.1,60,0.0032109284401609247,1,Q4_High,-1.4865732944382042,1.8637615438804984,-0.8541824572513412
130129002365,0.11046511627907,0.726388325901905,0.806835637480799,79679.0,23.3760683760684,0.25408687529192,,,,,,130129002365,13,GA,Georgia,South,South Atlantic,11.285761341978922,21.1,60,0.0280677362241075,1,Q4_High,-0.7010601315773484,1.14102718959113,0.19912619804959794
130129002526,0.0680564071122011,0.784319356691557,0.722707423580786,95625.0,21.6666666666667,0.256827048114434,,,,,,130129002526,13,GA,Georgia,South,South Atlantic,11.468189571128837,21.1,60,0.01747872614390078,1,Q4_High,-0.6895922214243401,1.799244221603139,-0.5201471562077733
130129003649,0.0434782608695652,0.805806938159879,0.909727626459144,103050.0,21.7399267399267,0.158474965548921,,,,,,130129003649,13,GA,Georgia,South,South Atlantic,11.542969586318605,21.1,60,0.006890215893431345,1,Q4_High,-1.1012059842335586,2.105732460828598,-0.9370050619697313
130129003781,0.0433462175593595,0.615873015873016,0.724528301886792,74417.0,21.9108669108669,0.170391061452514,,,,,,130129003781,13,GA,Georgia,South,South Atlantic,11.217439689343918,21.1,60,0.0073858080198908665,1,Q4_High,-1.051335875284861,0.9238229990450875,-0.939244583910029
130135000581,0.101599247412982,0.509180790960452,0.434416365824308,33093.0,19.1514041514042,0.568215892053973,,,,,,130135000581,13,GA,Georgia,South,South Atlantic,10.40707705863749,21.1,60,0.05773030700077988,1,Q1_Low,0.6136026922714621,-0.7819440040192716,0.04875653665233411
130138000591,0.138623326959847,0.175498967653131,0.7215411558669,24009.0,18.8095238095238,0.565420560747664,,,,,,130138000591,13,GA,Georgia,South,South Atlantic,10.086184039035157,21.1,60,0.07838047926234346,1,Q1_Low,0.6019039380887853,-1.1569122417464188,0.6767038240639939
130141000603,0.0393554384877595,0.705466910803034,0.897486772486772,69359.0,21.2515262515263,0.2316874660879,,,,,,130141000603,13,GA,Georgia,South,South Atlantic,11.147051193818772,21.1,60,0.009118161820007213,1,Q4_High,-0.7948040042709302,0.7150394954757445,-1.0069302339880641
130141001501,0.0444730077120823,0.832793259883344,0.844653883652909,104522.0,22.5702075702076,0.0705467372134039,,,,,,130141001501,13,GA,Georgia,South,South Atlantic,11.557152854545237,21.1,60,0.003137425588153955,1,Q4_High,-1.4691948257328962,2.166493496268312,-0.9201336477694338
130141001885,0.0458064516129032,0.538637664567831,0.708333333333333,49924.0,21.3247863247863,0.310152990264256,,,,,,130141001885,13,GA,Georgia,South,South Atlantic,10.818257128038343,21.1,60,0.014207007941136881,1,Q3_Medium_High,-0.46641757040447895,-0.08719605056422783,-0.897517758578287
130141002025,0.0496688741721854,0.752509320332664,0.797492163009404,66721.0,22.960927960928,0.167709637046308,,,,,,130141002025,13,GA,Georgia,South,South Atlantic,11.108275024929902,21.1,60,0.008329948859915955,1,Q4_High,-1.0625579171647745,0.6061484550613659,-0.8320091004665088
130141003903,0.0767410412440838,0.606826122010212,0.68961625282167,49500.0,20.6654456654457,0.285626156693399,,,,,,130141003903,13,GA,Georgia,South,South Atlantic,10.809727948556782,21.1,60,0.021919248671197277,1,Q3_Medium_High,-0.5690649368104843,-0.10469787055501499,-0.3728513284107462
130144000622,0.127131027764247,0.377196935556557,0.631483166515014,41232.0,20.2503052503052,0.460992907801418,,,,,,130144000622,13,GA,Georgia,South,South Atlantic,10.626969932892147,21.1,60,0.05860650216082303,1,Q2_Medium_Low,0.16486327713574822,-0.4459833603753644,0.4817885636625703
130147003900,0.0833929849677881,0.453762755102041,0.722438391699092,40625.0,19.1514041514042,0.529989094874591,,,,,,130147003900,13,GA,Georgia,South,South Atlantic,10.612138919632038,21.1,60,0.04419737262196839,1,Q2_Medium_Low,0.4536195438041251,-0.47103903191877905,-0.26003096748785537
130150000754,0.0696769170883612,0.290704558910598,0.158383838383838,33656.0,21.2759462759463,0.394415357766143,,,,,,130150000754,13,GA,Georgia,South,South Atlantic,10.423946625270357,21.1,60,0.027481646181447866,1,Q1_Low,-0.11377074030241224,-0.7587045590786745,-0.49266247985099315
130150001108,0.0384520581710624,0.607839113482454,0.902484939759036,76222.0,21.5689865689866,0.188381274675691,,,,,,130150001108,13,GA,Georgia,South,South Atlantic,11.241405413915658,21.1,60,0.007243647732168554,1,Q4_High,-0.9760449494053861,0.9983295676379431,-1.0222520252740022
130150002028,0.0862448851117406,0.640637450199203,0.841648590021692,68929.0,21.6666666666667,0.292119089316988,,,,,,130150002028,13,GA,Georgia,South,South Atlantic,11.140832268303116,21.1,60,0.02519377729708992,1,Q4_High,-0.5418913339832949,0.6972900082209368,-0.2116612853436431
130153000080,0.0689035350509287,0.455280444669025,0.498064516129032,43281.0,19.2735042735043,0.690802348336595,,,,,,130153000080,13,GA,Georgia,South,South Atlantic,10.675469018613882,21.1,60,0.04759872382187443,1,Q2_Medium_Low,1.1266398463787703,-0.3614049897123388,-0.5057794339652452
130156000769,0.181313598519889,0.413333333333333,0.508771929824561,34523.0,18.2234432234432,0.981046931407942,,,,,,130156000769,13,GA,Georgia,South,South Atlantic,10.449381047562612,21.1,60,0.17787714945046867,1,Q1_Low,2.34134381457803,-0.7229166394277017,1.4007526202282028
130159000775,0.083780880773362,0.385377942998761,0.758928571428571,42637.0,20.5189255189255,0.384259259259259,,,,,,130159000775,13,GA,Georgia,South,South Atlantic,10.660477699891798,21.1,60,0.03219357918606038,1,Q2_Medium_Low,-0.15627507587756403,-0.3879879427172136,-0.25345205663066117
130162000786,0.135779816513761,0.67871259175607,0.70880829015544,62104.0,19.5421245421245,0.618292682926829,,,,,,130162000786,13,GA,Georgia,South,South Atlantic,11.036565678085516,21.1,60,0.08395166703960585,1,Q4_High,0.8231793050173751,0.41556849539753515,0.6284764354779727
130162003836,0.124632352941176,0.294760437097226,0.449830890642616,22706.0,13.8278388278388,0.790502793296089,,,,,,130162003836,13,GA,Georgia,South,South Atlantic,10.030384485724479,21.1,60,0.09852222313506366,1,Q1_Low,1.5438966469777298,-1.21069731591622,0.43940976325822356
130165002253,0.144996744085088,0.565681262502778,0.667998224589436,44596.0,20.8852258852259,0.298988040478381,,,,,,130165002253,13,GA,Georgia,South,South Atlantic,10.705399447887462,21.1,60,0.04335229238974574,1,Q2_Medium_Low,-0.5131440542069831,-0.3071245810144966,0.7848002317078941
130168000802,0.0892502975009917,0.847552447552448,0.698481561822126,53234.0,22.985347985348,0.181818181818182,,,,,,130168000802,13,GA,Georgia,South,South Atlantic,10.882452568938104,21.1,60,0.016227326818362142,1,Q3_Medium_High,-1.0035121801571714,0.04943372342045488,-0.1606879571615134
130171000612,0.142512077294686,0.436870997255261,0.169798190675017,21833.0,18.2722832722833,0.869246164109406,,,,,,130171000612,13,GA,Georgia,South,South Atlantic,9.991177865663117,21.1,60,0.123878076527669,1,Q1_Low,1.8734458981098678,-1.2467329028312133,0.7426590146877703
130174000636,0.199795866292422,0.609293873312565,0.362796833773087,39830.0,17.2222222222222,0.716535433070866,,,,,,130174000636,13,GA,Georgia,South,South Atlantic,10.59237567617569,21.1,60,0.14316081757960944,1,Q2_Medium_Low,1.2343355001958234,-0.5038549444015049,1.7142213156021773
130174000639,0.236517218973359,0.65993465993466,0.573481384715872,58614.0,16.2454212454212,0.7,,,,,,130174000639,13,GA,Georgia,South,South Atlantic,10.978728854880998,21.1,60,0.1655620532813513,1,Q3_Medium_High,1.165132981566434,0.2715087034922352,2.33703420084604
130174000644,0.135106755337767,0.683272727272727,0.577138289368505,46795.0,16.8315018315018,0.788224956063269,,,,,,130174000644,13,GA,Georgia,South,South Atlantic,10.753531638591356,21.1,60,0.10649451628996223,1,Q2_Medium_Low,1.534363659673232,-0.2163545287509566,0.6170609743807549
130174000665,0.0762052877138414,0.937402190923318,1.0,32356.0,19.8351648351648,0.511994516792324,,,,,,130174000665,13,GA,Georgia,South,South Atlantic,10.384554754137843,21.1,60,0.039016689460068255,1,Q1_Low,0.37831035053236617,-0.8123657996164653,-0.3819379817497196
130174000666,0.343152866242038,0.531885073580939,0.449511400651466,40795.0,16.001221001221,0.761363636363636,,,,,,130174000666,13,GA,Georgia,South,South Atlantic,10.6163148038629,21.1,60,0.26126411407064243,1,Q2_Medium_Low,1.421946224402123,-0.4640217927715295,4.1456292088324975
130174000669,0.0964998364409552,0.780763790664781,0.883092394720302,90017.0,18.5164835164835,0.596615720524017,,,,,,130174000669,13,GA,Georgia,South,South Atlantic,11.40775382036403,21.1,60,0.05757331944867028,1,Q4_High,0.7324589478256294,1.567757885498577,-0.037732076338792345
130174000679,0.164159144098964,0.645821157218001,0.335923490735206,50485.0,18.1013431013431,0.600757575757576,,,,,,130174000679,13,GA,Georgia,South,South Atlantic,10.82943154143842,21.1,60,0.09861984944733221,1,Q3_Medium_High,0.7497930456222944,-0.06403916137830427,1.1098043170567082
130174000686,0.229405630865485,0.399630826026765,0.37895995218171,29579.0,16.2942612942613,0.803625377643505,,,,,,130174000686,13,GA,Georgia,South,South Atlantic,10.294819929067236,21.1,60,0.18435618673782186,1,Q1_Low,1.5988160363808297,-0.9269944649806537,2.216418036550157
130174000690,0.0826722338204593,0.917596257646635,0.933756166314306,119330.0,22.1794871794872,0.295964125560538,,,,,,130174000690,13,GA,Georgia,South,South Atlantic,11.689648043363702,21.1,60,0.024468015390808572,1,Q4_High,-0.5257994547361908,2.777736303871086,-0.2722552748414271
130174000692,0.127181077937185,0.741486068111455,0.617964071856287,58935.0,24.1575091575092,0.331283627978478,,,,,,130174000692,13,GA,Georgia,South,South Atlantic,10.98419042066067,21.1,60,0.04213300890924421,1,Q3_Medium_High,-0.3779836392336193,0.2847589021173359,0.48263744014283805
130174000707,0.0509342977697408,0.445440956651719,0.72111846946284,43750.0,18.003663003663,0.879130434782609,,,,,,130174000707,13,GA,Georgia,South,South Atlantic,10.68624689178576,21.1,60,0.0447778913436591,1,Q2_Medium_Low,1.914812605741217,-0.34204566524139735,-0.8105468703385242
130174000708,0.146623496762257,0.609916630100921,0.465942744323791,32564.0,15.7326007326007,0.831910702560735,,,,,,130174000708,13,GA,Georgia,South,South Atlantic,10.390962662693868,21.1,60,0.12197765620340087,1,Q1_Low,1.7171930825781703,-0.8037800011304187,0.8123907874602633
130174000712,0.14807463279079,0.514739229024943,0.495603517186251,42115.0,15.8058608058608,0.833141542002302,,,,,,130174000712,13,GA,Georgia,South,South Atlantic,10.648159250749464,21.1,60,0.12336712789474341,1,Q2_Medium_Low,1.7223442745076336,-0.40953499468700344,0.8370027952113049
130174000721,0.108001963672067,0.902173913043478,0.949229374433364,131250.0,22.4725274725275,0.355229914098029,,,,,,130174000721,13,GA,Georgia,South,South Atlantic,11.78485918045387,21.1,60,0.03836552827764681,1,Q4_High,-0.27776592469352307,3.269768601725291,0.15734987256146138
130174001553,0.153471915081822,0.811535337124289,0.513824884792627,76667.0,17.6862026862027,0.583333333333333,,,,,,130174001553,13,GA,Georgia,South,South Atlantic,11.247226647053857,21.1,60,0.08952528379772946,1,Q4_High,0.6768707667924047,1.0166982230528023,0.9285434578159886
130174002479,0.195678271308523,0.671647366454987,0.622641509433962,62869.0,16.2210012210012,0.662635264162953,,,,,,130174002479,13,GA,Georgia,South,South Atlantic,11.048808475413166,21.1,60,0.12966332299947314,1,Q4_High,1.0087576500729223,0.4471460715601582,1.6443848029205765
130174002537,0.133419212366581,0.581860800576992,0.324207011686144,47392.0,16.4896214896215,0.755893536121673,,,,,,130174002537,13,GA,Georgia,South,South Atlantic,10.766208717067526,21.1,60,0.10085072022234336,1,Q3_Medium_High,1.3990532821806074,-0.1917116359809096,0.5884393842125101
130174003332,0.192281651997292,0.67362353408865,0.329358119957909,33701.0,16.7338217338217,0.738250652741514,,,,,,130174003332,13,GA,Georgia,South,South Atlantic,10.425282789490705,21.1,60,0.14195205509721745,1,Q1_Low,1.3252159680589248,-0.7568470545985202,1.5867764056569051
130174003708,0.144452198185625,0.580634715025907,0.61443433029909,41009.0,20.8363858363858,0.569343065693431,,,,,,130174003708,13,GA,Georgia,South,South Atlantic,10.62154683379229,21.1,60,0.0822428573611588,1,Q2_Medium_Low,0.6183200319654903,-0.4551883270214624,0.7755644552990274
130174003884,0.11692759295499,0.859308384651824,0.493023255813954,72895.0,24.5482295482295,0.231843575418994,,,,,,130174003884,13,GA,Georgia,South,South Atlantic,11.196775328538923,21.1,60,0.027108911215821655,1,Q4_High,-0.7941506703759573,0.8609980697385354,0.308733101131911
130174003915,0.123152709359606,0.811152630066111,0.414261094355881,47109.0,18.8827838827839,0.429200293470286,,,,,,130174003915,13,GA,Georgia,South,South Atlantic,10.760219344553063,21.1,60,0.05285717899880373,1,Q3_Medium_High,0.03180785753481941,-0.2033932752672133,0.4143142528564901
130174003921,0.144452198185625,0.580634715025907,0.61443433029909,41009.0,13.5103785103785,0.597859327217125,,,,,,130174003921,13,GA,Georgia,South,South Atlantic,10.62154683379229,21.1,60,0.08636209402229256,1,Q2_Medium_Low,0.7376635720394982,-0.4551883270214624,0.7755644552990274
130177003340,0.074326750448833,0.472947167409293,0.596614127262113,41103.0,19.0537240537241,0.595183486238532,,,,,,130177003340,13,GA,Georgia,South,South Atlantic,10.623836390521218,21.1,60,0.0442380544529178,1,Q2_Medium_Low,0.726464897388719,-0.45130820655180676,-0.41379893263090445
130180001889,0.074438202247191,0.383955100693298,0.497630331753554,29164.0,17.5152625152625,0.991869918699187,,,,,,130180001889,13,GA,Georgia,South,South Atlantic,10.28069035092632,21.1,60,0.07383301361103498,1,Q1_Low,2.3866391495376966,-0.94412478407541,-0.41190865324212256
130183000819,0.253164556962025,0.534382767191384,0.318936877076412,25799.0,17.7350427350427,0.996710526315789,,,,,,130183000819,13,GA,Georgia,South,South Atlantic,10.15809101046861,21.1,60,0.2523317788141235,1,Q1_Low,2.406897599215418,-1.0830248413136148,2.6193815504776676
130183000824,0.372233400402414,0.322761194029851,0.0673076923076923,14032.0,16.6849816849817,0.997304582210243,,,,,,130183000824,13,GA,Georgia,South,South Atlantic,9.549095714611964,21.1,60,0.3712300758730276,1,Q1_Low,2.4093837853302094,-1.568741623935295,4.638849911844856
130183000832,0.265730880929332,0.552978626648477,0.322928490351873,22135.0,15.3907203907204,0.99685534591195,,,,,,130183000832,13,GA,Georgia,South,South Atlantic,10.004915345166241,21.1,60,0.26489524922829644,1,Q1_Low,2.407503684387683,-1.2342669838755111,2.8325128192244886
130183000839,0.120723362658847,0.722776572668113,0.635305528612997,56042.0,18.8583638583639,0.997459779847587,,,,,,130183000839,13,GA,Georgia,South,South Atlantic,10.933856688607833,21.1,60,0.12041669874015394,1,Q3_Medium_High,2.410033303691386,0.165342002982083,0.3731112927938882
130186000853,0.181747723309436,0.560087799524419,0.548431575318856,41250.0,18.1257631257631,0.665254237288136,,,,,,130186000853,13,GA,Georgia,South,South Atlantic,10.627406391762827,21.1,60,0.12090844304907403,1,Q2_Medium_Low,1.0197183268032268,-0.4452403585833027,1.4081155982503606
130186000864,0.102294455066922,0.544938505203406,0.375122428991185,45229.0,20.5921855921856,0.508018623900673,,,,,,130186000864,13,GA,Georgia,South,South Atlantic,10.719493753007932,21.1,60,0.05196748829576694,1,Q2_Medium_Low,0.3616708225125218,-0.2809956846603261,0.06054761331980021
130186001976,0.159819227608874,0.503827925628873,0.627065302911094,52673.0,19.3711843711844,0.325092707045735,,,,,,130186001976,13,GA,Georgia,South,South Atlantic,10.87185826927572,21.1,60,0.051956065341327316,1,Q3_Medium_High,-0.4038932915145791,0.02627683423453131,1.0361971181499654
130186002317,0.093497662558436,0.683707317073171,0.83622279601623,65423.0,19.3467643467643,0.357744107744108,,,,,,130186002317,13,GA,Georgia,South,South Atlantic,11.088629157576872,21.1,60,0.03344823786812738,1,Q4_High,-0.2672437610534776,0.5525697702782487,-0.08865047779370948
130186004034,0.0728795811518325,0.622336227308603,0.515489913544669,61105.0,17.8327228327228,0.546800947867299,,,,,,130186004034,13,GA,Georgia,South,South Atlantic,11.020348974872102,21.1,60,0.039850624053993755,1,Q3_Medium_High,0.5239789087470538,0.3743318959381097,-0.43834366259040575
130187000873,0.0953420669577875,0.486075949367089,0.393476044852192,28490.0,19.004884004884,0.705211726384365,,,,,,130187000873,13,GA,Georgia,South,South Atlantic,10.257308427491955,21.1,60,0.06723634363635506,1,Q1_Low,1.1869446021426597,-0.9719460734003877,-0.05736843773659271
130189001707,0.0453808752025932,0.340881272949816,0.767141009055627,32996.0,17.954822954823,0.64171974522293,,,,,,130189001707,13,GA,Georgia,South,South Atlantic,10.404141620980623,21.1,60,0.029121803673001687,1,Q1_Low,0.921224013494604,-0.7859479581209374,-0.904735751725214
130189003887,0.0696576151121606,0.350370981038747,0.596153846153846,42500.0,19.2979242979243,0.444537114261885,,,,,,130189003887,13,GA,Georgia,South,South Atlantic,10.657259354912508,21.1,60,0.030965395208324947,1,Q2_Medium_Low,0.09599405828309238,-0.39364301191235,-0.4929898512197129
130192000884,0.124873096446701,0.568079350766456,0.343634116192831,35550.0,18.1013431013431,0.963470319634703,,,,,,130192000884,13,GA,Georgia,South,South Atlantic,10.478695435231387,21.1,60,0.1203115221472781,1,Q1_Low,2.2677838540698163,-0.680524259402847,0.44349289599525865
130195000886,0.066003616636528,0.331914893617021,0.530685920577617,37222.0,18.7362637362637,0.907407407407407,,,,,,130195000886,13,GA,Georgia,South,South Atlantic,10.52465526330391,21.1,60,0.059892170651664266,1,Q2_Medium_Low,2.0331546967202607,-0.6115076484957807,-0.554963530486349
130198000890,0.0374402549123739,0.473383596070368,0.693453964874933,60785.0,20.0549450549451,0.292993630573248,,,,,,130198000890,13,GA,Georgia,South,South Atlantic,11.015098326989895,21.1,60,0.010969756216364313,1,Q3_Medium_High,-0.5382312872630711,0.36112297519034586,-1.0394127249987173
130198001594,0.124340617935192,0.582958199356913,0.815878378378378,67619.0,20.7631257631258,0.200542005420054,,,,,,130198001594,13,GA,Georgia,South,South Atlantic,11.12164428762842,21.1,60,0.024935516875892134,1,Q4_High,-0.9251510180352721,0.6432159889097784,0.43446178864567997
130201000894,0.16043507817811,0.242688558234992,0.415326395458846,26211.0,17.8327228327228,0.549382716049383,,,,,,130201000894,13,GA,Georgia,South,South Atlantic,10.173934448966204,21.1,60,0.08814025899908517,1,Q1_Low,0.5347838788952033,-1.0660183558508687,1.0466422581544095
130204000905,0.109907120743034,0.388028169014084,0.553903345724907,28026.0,17.8083028083028,0.589065255731922,,,,,,130204000905,13,GA,Georgia,South,South Atlantic,10.240887929730164,21.1,60,0.06474246618725456,1,Q1_Low,0.7008594621516726,-0.9910990084846454,0.18966230893932054
130204002033,0.125433125433125,0.470524017467249,0.346837944664032,29196.0,17.8571428571429,0.671410090556274,,,,,,130204002033,13,GA,Georgia,South,South Atlantic,10.281786992571522,21.1,60,0.08421706610581092,1,Q1_Low,1.045481217236298,-0.9428038920006336,0.4529912734620557
130207000909,0.0951068228807719,0.529953917050691,0.639684106614018,38864.0,18.0769230769231,0.991847826086957,,,,,,130207000909,13,GA,Georgia,South,South Atlantic,10.567823651241953,21.1,60,0.09433149552033086,1,Q2_Medium_Low,2.3865466896424605,-0.5437293739088171,-0.06135829735902108
130210000912,0.128008371119637,0.420460107684777,0.687358062074186,34904.0,20.3235653235653,0.462877030162413,,,,,,130210000912,13,GA,Georgia,South,South Atlantic,10.460356714803446,21.1,60,0.05925213465978557,1,Q1_Low,0.17274852648047412,-0.7071897681623953,0.4966687547946262
130213001892,0.0844017094017094,0.746843638718032,0.749185667752443,73929.0,23.7179487179487,0.106888361045131,,,,,,130213001892,13,GA,Georgia,South,South Atlantic,11.210860452150994,21.1,60,0.009021560387356142,1,Q4_High,-1.3171013250994932,0.9036793949047476,-0.24292248620272447
130213002165,0.0400763358778626,0.899040307101727,0.963490099009901,153480.0,23.4737484737485,0.0823844608171467,,,,,,130213002165,13,GA,Georgia,South,South Atlantic,11.941325544360888,21.1,60,0.003301667322824582,1,Q4_High,-1.4196527130644998,4.187375814921514,-0.9947034462823933
130213002167,0.088454011741683,0.749755620723363,0.802380952380952,83969.0,21.1294261294261,0.274233637116819,,,,,,130213002167,13,GA,Georgia,South,South Atlantic,11.338202962091572,21.1,60,0.02425706535749554,1,Q4_High,-0.6167438240132053,1.3181092833658394,-0.17419337008959163
130213002168,0.0968013468013468,0.811169284467714,0.886115444617785,69803.0,19.6153846153846,0.330559757942511,,,,,,130213002168,13,GA,Georgia,South,South Atlantic,11.153432267769546,21.1,60,0.031998629767162265,1,Q4_High,-0.3810131111219317,0.7333668730132669,-0.032618306725836356
130213002877,0.101373446697188,0.78076062639821,0.706131078224101,91875.0,22.1062271062271,0.0941091954022989,,,,,,130213002877,13,GA,Georgia,South,South Atlantic,11.428184236515138,21.1,60,0.009540173503830197,1,Q4_High,-1.3705834712686362,1.644452181590281,0.04492684125642351
130219000937,0.112241437775517,0.448906120188313,0.821963394342762,62708.0,20.6898656898657,0.484764542936288,,,,,,130219000937,13,GA,Georgia,South,South Atlantic,11.046244310188422,21.1,60,0.05441066928176031,1,Q4_High,0.26435005901933456,0.44050033330893945,0.2292535173217217
130219002373,0.152507676560901,0.509727626459144,0.678343949044586,39803.0,20.3235653235653,0.393393393393393,,,,,,130219002373,13,GA,Georgia,South,South Atlantic,10.591697565316256,21.1,60,0.05999551240083487,1,Q2_Medium_Low,-0.11804776820006131,-0.5049694470895976,0.9121894803224023
130219002375,0.0979754157628344,0.532794249775382,0.672514619883041,51446.0,22.0573870573871,0.291798107255521,,,,,,130219002375,13,GA,Georgia,South,South Atlantic,10.848287992856,21.1,60,0.028589040877167817,1,Q3_Medium_High,-0.5432346775167344,-0.024371121257675845,-0.012705497855945396
130219003351,0.11796832332059,0.465022421524664,0.779456193353474,37946.0,21.9108669108669,0.526857142857143,,,,,,130219003351,13,GA,Georgia,South,South Atlantic,10.543919375424078,21.1,60,0.06215245377233372,1,Q2_Medium_Low,0.44051199670179536,-0.5816224653039649,0.32638441935518336
130222000893,0.108196721311475,0.633653846153846,0.663265306122449,60192.0,22.1794871794872,0.201569599339116,,,,,,130222000893,13,GA,Georgia,South,South Atlantic,11.005294732100756,21.1,60,0.02180916976456001,1,Q3_Medium_High,-0.9208504298969046,0.3366451939296459,0.16065306153646725
130222000956,0.0977443609022556,0.546343975283213,0.625,48401.0,21.6666666666667,0.266890005583473,,,,,,130222000956,13,GA,Georgia,South,South Atlantic,10.78727575364831,21.1,60,0.026086993026955996,1,Q3_Medium_High,-0.647477690844256,-0.1500622577481166,-0.0166243062292928
130222001897,0.0392638036809816,0.862992922143579,0.971606033717835,111000.0,23.6935286935287,0.0952189634391322,,,,,,130222001897,13,GA,Georgia,South,South Atlantic,11.617285480294472,21.1,60,0.003738658687180651,1,Q4_High,-1.3659389758439249,2.433891585655857,-1.008484407084409
130222003354,0.076310861423221,0.572354211663067,0.931059506531205,86484.0,22.4481074481074,0.112538768276473,,,,,,130222003354,13,GA,Georgia,South,South Atlantic,11.36771470471244,21.1,60,0.00858793035068591,1,Q4_High,-1.293453779249634,1.4219231448677963,-0.38014739775037976
130222003954,0.109452736318408,0.886239249413604,0.87202718006795,115525.0,23.5714285714286,0.0390715667311412,,,,,,130222003954,13,GA,Georgia,South,South Atlantic,11.657242235738467,21.1,60,0.00427648989097068,1,Q4_High,-1.6009217095905508,2.620673980604706,0.18195571716504463
130225000961,0.0858835143139191,0.329795021961933,0.723584108199493,40389.0,20.3479853479853,0.454202077431539,,,,,,130225000961,13,GA,Georgia,South,South Atlantic,10.606312749647344,21.1,60,0.03900847061850337,1,Q2_Medium_Low,0.1364429410510181,-0.48078061097025493,-0.2177903185301282
130228000967,0.13831915957979,0.793430335097002,0.489558232931727,45733.0,16.5873015873016,0.850357839947951,,,,,,130228000967,13,GA,Georgia,South,South Atlantic,10.730575416949513,21.1,60,0.11762078176368615,1,Q2_Medium_Low,1.7943962839232237,-0.260191634482598,0.6715449900412833
130228000987,0.0808678500986193,0.956039603960396,0.972052401746725,143611.0,22.2527472527473,0.353468899521531,,,,,,130228000987,13,GA,Georgia,South,South Atlantic,11.874863534333812,21.1,60,0.028584269981031096,1,Q4_High,-0.28513595507098255,3.7800044434850077,-0.3028585437800906
130228001005,0.0219391365888181,0.872200263504611,0.698483997754071,94773.0,24.3528693528694,0.0860696517412935,,,,,,130228001005,13,GA,Georgia,South,South Atlantic,11.459239837550424,21.1,60,0.0018882938457042437,1,Q4_High,-1.4042298032145935,1.7640754701122177,-1.3023196040422031
130228001024,0.0373345935727788,0.797887662025924,0.53,43986.0,20.958485958486,0.3831891223733,,,,,,130228001024,13,GA,Georgia,South,South Atlantic,10.691626680451641,21.1,60,0.014306210145316956,1,Q2_Medium_Low,-0.16075371078656178,-0.33230408618992147,-1.0412047952512413
